"","album_id","album_name","album_release_date","album_artists","total_tracks","album_url","track_id","track_name","track_number","track_artists","track_duration_ms","track_explicit"
"99","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","7sWRlDoTDX8geTR8zzr2vt","Hollywood's Bleeding",1,"Post Malone",156266,FALSE
"100","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","05mDaV9Vb3wrzjF6OPZnhq","Saint-Tropez",2,"Post Malone",150866,TRUE
"101","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","0Xek5rqai2jcOWCYWJfVCF","Enemies (feat. DaBaby)",3,"Post Malone, DaBaby",196760,TRUE
"102","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","1YscJ7yVTlFxW3eF6pv5ba","Allergic",4,"Post Malone",156893,TRUE
"103","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","2J0NXdHr6MYvKDSxB7k3V2","A Thousand Bad Times",5,"Post Malone",221173,TRUE
"104","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","21jGcNKet2qwijlDFuPiPb","Circles",6,"Post Malone",215280,FALSE
"105","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","2C6WXnmZ66tHhHlnvwePiK","Die For Me (feat. Future & Halsey)",7,"Post Malone, Halsey, Future",245266,TRUE
"106","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","12Fkyg9lpmaz2zmKOfw2Y2","On The Road (feat. Meek Mill & Lil Baby)",8,"Post Malone, Meek Mill, Lil Baby",218320,TRUE
"107","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","7CZyCXKG6d5ALeq41sLzbw","Take What You Want (feat. Ozzy Osbourne & Travis Scott)",9,"Post Malone, Ozzy Osbourne, Travis Scott",229573,FALSE
"108","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","1ckLp8lCl8LipXI0ypX72m","I'm Gonna Be",10,"Post Malone",200680,TRUE
"109","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","5KE9b4x7Zj2A8XtbkqhqTe","Staring At The Sun (feat. SZA)",11,"Post Malone, SZA",168280,TRUE
"110","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","0RiRZpuVRbi7oqRdSMwhQY","Sunflower - Spider-Man: Into the Spider-Verse",12,"Post Malone, Swae Lee",157560,FALSE
"111","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","0KAzP1Rbp0Vz5pw8i1KDDI","Internet",13,"Post Malone",123386,TRUE
"112","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","0t3ZvGKlmYmVsDzBJAXK8C","Goodbyes (feat. Young Thug)",14,"Post Malone, Young Thug",174853,TRUE
"113","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","2cvOfKHOHgwQlLiuLKP2xR","Myself",15,"Post Malone",158120,TRUE
"114","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","6b2mfHMqWCA74XmUuVJm8r","I Know",16,"Post Malone",141413,TRUE
"115","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","7xQAfvXzm3AkraOtGPWIZg","Wow.",17,"Post Malone",149546,TRUE
"116","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","39LmTF9RgyakzSYX8txrow","imagine",1,"Ariana Grande",212266,TRUE
"117","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","1TEL6MlSSVLSdhOSddidlJ","needy",2,"Ariana Grande",171573,TRUE
"118","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","4uTvPEr01pjTbZgl7jcKBD","NASA",3,"Ariana Grande",182000,FALSE
"119","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","2hloaUoRonYssMuqLCBLTX","bloodline",4,"Ariana Grande",216893,TRUE
"120","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","3wFLWP0FcIqHK1wb1CPthQ","fake smile",5,"Ariana Grande",208880,TRUE
"121","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","5Il6Oe7lr5XM7A0cWbVQtr","bad idea",6,"Ariana Grande",267106,FALSE
"122","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","27356GVuMPFWiJSZCragoM","make up",7,"Ariana Grande",140693,TRUE
"123","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","2vdBo4ALPYbHRUPKgtE5iC","ghostin",8,"Ariana Grande",271466,FALSE
"124","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","4T652DlATVHe0jdLKaN3Bw","in my head",9,"Ariana Grande",222946,TRUE
"125","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","6ocbgoVGwYJhOv1GgI9NsF","7 rings",10,"Ariana Grande",178626,TRUE
"126","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","3e9HZxeyfWwjeyPAMmWSSQ","thank u, next",11,"Ariana Grande",207320,TRUE
"127","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08","Ariana Grande",12,"https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw","4kV4N9D1iKVxx1KLvtTpjS","break up with your girlfriend, i'm bored",12,"Ariana Grande",190440,TRUE
"128","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","70eFcWOvlMObDhURTqT4Fv","Beautiful People (feat. Khalid)",1,"Ed Sheeran, Khalid",197866,FALSE
"129","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","4vUmTMuQqjdnvlZmAH61Qk","South of the Border (feat. Camila Cabello & Cardi B)",2,"Ed Sheeran, Camila Cabello, Cardi B",204466,FALSE
"130","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","4wuCQX7JvAZLlrcmH4AeZF","Cross Me (feat. Chance the Rapper & PnB Rock)",3,"Ed Sheeran, Chance the Rapper, PnB Rock",206186,TRUE
"131","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","1AI7UPw3fgwAFkvAlZWhE0","Take Me Back to London (feat. Stormzy)",4,"Ed Sheeran, Stormzy",189733,TRUE
"132","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","0VsGaRXR5WAzpu51unJTis","Best Part of Me (feat. YEBBA)",5,"Ed Sheeran, Yebba",243266,FALSE
"133","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","0hVXuCcriWRGvwMV1r5Yn9","I Don't Care (with Justin Bieber)",6,"Ed Sheeran & Justin Bieber, Justin Bieber",219946,FALSE
"134","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","1DhRbox3xkceP64k3JeYfW","Antisocial (with Travis Scott)",7,"Ed Sheeran, Travis Scott",161746,FALSE
"135","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","0AtP8EkGPn6SwxKDaUuXec","Remember The Name (feat. Eminem & 50 Cent)",8,"Ed Sheeran, Eminem, 50 Cent",207760,TRUE
"136","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","1Bdptrvb7nQkq8kCw3siE9","Feels (feat. Young Thug & J Hus)",9,"Ed Sheeran, Young Thug, J Hus",150786,FALSE
"137","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","5T03itPFOPGGkvVPvPiyla","Put It All on Me (feat. Ella Mai)",10,"Ed Sheeran, Ella Mai",197093,FALSE
"138","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","2qRN7PWiHRLprw4FpDeI9N","Nothing On You (feat. Paulo Londra & Dave)",11,"Ed Sheeran, Paulo Londra, Dave",200733,FALSE
"139","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","3FHXUqaUer9o231Je1zxIN","I Don't Want Your Money (feat. H.E.R.)",12,"Ed Sheeran, H.E.R.",204506,FALSE
"140","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","4vIKzWqtn44umal5jXq4wE","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",13,"Ed Sheeran, Meek Mill, A Boogie Wit da Hoodie",212306,FALSE
"141","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","5d1rmWWF1725tnYjq6rMDB","Way To Break My Heart (feat. Skrillex)",14,"Ed Sheeran, Skrillex",190293,FALSE
"142","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","Ed Sheeran",15,"https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","7hvO2qCwJVZxiyoA7c9i5d","BLOW (with Chris Stapleton & Bruno Mars)",15,"Ed Sheeran, Chris Stapleton, Bruno Mars",209120,FALSE
"143","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","6v3KW9xbzN5yKLt9YKDYA2","Señorita",1,"Shawn Mendes, Camila Cabello",190799,FALSE
"144","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","0TFpGNlWslRQO4oyTtJq6K","Lost In Japan",2,"Shawn Mendes",200840,FALSE
"145","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","2bT1PH7Cw3J9p3t7nlXCdh","If I Can't Have You",3,"Shawn Mendes",191466,FALSE
"146","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","2SFnIqRWyHt9MUNeXkykii","In My Blood",4,"Shawn Mendes",211293,FALSE
"147","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","49u62ZMTXz91U8V4uXaJ4q","Fallin' All In You",5,"Shawn Mendes",235760,FALSE
"148","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","2UCYrYM83sowbj1OG6qsVn","Where Were You In The Morning?",6,"Shawn Mendes",200586,FALSE
"149","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","3J3AQ7NSo0p3RX8U2gnC4v","Nervous",7,"Shawn Mendes",164213,FALSE
"150","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","5VQBZPF4L2VrR7aMfAdRq3","Like To Be You (feat. Julia Michaels)",8,"Shawn Mendes, Julia Michaels",159533,FALSE
"151","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","3isPczLtjVuERmr5hpSvIl","Particular Taste",9,"Shawn Mendes",175573,FALSE
"152","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","1RL042HeY9ln1Bwu2ODyJJ","Because I Had You",10,"Shawn Mendes",142533,FALSE
"153","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","6oZk0lzaP7RcwKjyZrIJBV","Why",11,"Shawn Mendes",238093,FALSE
"154","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","5cWIKVqSpJQiRmG59sfii5","Youth (feat. Khalid)",12,"Shawn Mendes, Khalid",190826,FALSE
"155","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","1UWbBNuBIB9wYg82aaWRvN","Perfectly Wrong",13,"Shawn Mendes",212773,FALSE
"156","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","2d3zTjEWyOzKDPOLjDSRlR","Mutual",14,"Shawn Mendes",148173,FALSE
"157","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","2eKH2typXktOBTgWrOHnni","Queen",15,"Shawn Mendes",204053,FALSE
"158","0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","2019-06-19","Shawn Mendes",16,"https://open.spotify.com/album/0xzScN8P3hQAz3BT3YYX5w","2s6BVlw41U03QdFaMeT5FQ","When You're Ready",16,"Shawn Mendes",169596,FALSE
"159","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","41wtwzCZkXwpnakmwJ239F","Si Veo a Tu Mamá",1,"Bad Bunny",170971,FALSE
"160","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","6NfrH0ANGmgBXyxgV2PeXt","La Difícil",2,"Bad Bunny",163084,TRUE
"161","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","75pQqzwgCjUOSSy5CpmAjy","Pero Ya No",3,"Bad Bunny",160638,FALSE
"162","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","69vlMrzHwATKzupwNcUPyK","La Santa",4,"Bad Bunny, Daddy Yankee",206420,TRUE
"163","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","0SqqAgdovOE24BzxIClpjw","Yo Perreo Sola",5,"Bad Bunny",172127,TRUE
"164","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","4j4w4CXm6BSr0s25wAWrrX","Bichiyal",6,"Bad Bunny, Yaviah",196500,TRUE
"165","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","7sOfmPd18RWp3FoCzpa7Kw","Soliá",7,"Bad Bunny",159282,TRUE
"166","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","5kqNIqFjijuzvVLhuY9B8j","La Zona",8,"Bad Bunny",136892,TRUE
"167","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","53v2u51nq3CxiKUNphRzP1","Que Malo",9,"Bad Bunny, Ñengo Flow",167975,TRUE
"168","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","2n7ohqg1s68ToAHh4u9mcW","Vete",10,"Bad Bunny",192024,TRUE
"169","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","38RIEav39FGi86jppxO0du","Ignorantes",11,"Bad Bunny, Sech",210606,TRUE
"170","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","4r9jkMEnArtWGH2rL2FZl0","A Tu Merced",12,"Bad Bunny",175918,FALSE
"171","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","5J7teKIJGtqVypgYI6sqXj","Una Vez",13,"Bad Bunny, Mora",232496,TRUE
"172","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","2DEZmgHKAvm41k4J3R2E9Y","Safaera",14,"Bad Bunny, Jowell & Randy, Ñengo Flow",295176,TRUE
"173","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","4NqQaovM14WR2hNPMFxgjb","25/8",15,"Bad Bunny",243275,FALSE
"174","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","4saHEjXw7O1NXJOzBkUKKG","Está Cabrón Ser Yo",16,"Bad Bunny, Anuel AA",227939,TRUE
"175","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","5gCg2qMPzKkW4jS4dBKdDs","Puesto Pa' Guerrial",17,"Bad Bunny, Myke Towers",190207,TRUE
"176","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","0fgsKar6uBO08vzHXkTjWi","P FKN R",18,"Bad Bunny, Kendo Kaponi, Arcángel",258280,TRUE
"177","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","1V8XneTrX6kKeoxYbk4x6h","Hablamos Mañana",19,"Bad Bunny, Duki, Pablo Chill-E",240253,FALSE
"178","5lJqux7orBlA1QzyiBGti1","YHLQMDLG","2020-02-29","Bad Bunny",20,"https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1","4MZSqgwlE71CWZ6qQ3gkKm","<3",20,"Bad Bunny",157967,FALSE
"179","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","6b5P51m8xx2XA6U7sdNZ5E","Alone Again",1,"The Weeknd",250053,TRUE
"180","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","2K9Ovn1o2bTGqbsABGC6m3","Too Late",2,"The Weeknd",239973,TRUE
"181","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","6kWxIqQDsKFYCJGbU4AjCX","Hardest To Love",3,"The Weeknd",211400,TRUE
"182","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","4BGZF4oLbTL0pWm7C18pbv","Scared To Live",4,"The Weeknd",191306,TRUE
"183","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","3WlbeuhfRSqU7ylK2Ui5U7","Snowchild",5,"The Weeknd",247186,TRUE
"184","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","1sOW4PuG5X3Ie3EXUhAopJ","Escape From LA",6,"The Weeknd",355960,TRUE
"185","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","6bnF93Rx87YqUBLSgjiMU8","Heartless",7,"The Weeknd",198266,TRUE
"186","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","3orEOtd8CPL8GFlpRpKuoE","Faith",8,"The Weeknd",283226,TRUE
"187","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","0VjIjW4GlUZAMYd2vXMi3b","Blinding Lights",9,"The Weeknd",200040,FALSE
"188","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","7szuecWAPwGoV1e5vGu8tl","In Your Eyes",10,"The Weeknd",237520,TRUE
"189","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","5QO79kh1waicV47BqGRL3g","Save Your Tears",11,"The Weeknd",215626,TRUE
"190","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","40U8d12pC5UHqmHwXjHjjl","Repeat After Me (Interlude)",12,"The Weeknd",195813,TRUE
"191","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","2p8IUWQDrpjuFltbdgLOag","After Hours",13,"The Weeknd",361026,FALSE
"192","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","The Weeknd",14,"https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","2BcnxwxBuar5wjCaLqm5N3","Until I Bleed Out",14,"The Weeknd",190173,TRUE
"193","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","7sWRlDoTDX8geTR8zzr2vt","Hollywood's Bleeding",1,"Post Malone",156266,FALSE
"194","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","05mDaV9Vb3wrzjF6OPZnhq","Saint-Tropez",2,"Post Malone",150866,TRUE
"195","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","0Xek5rqai2jcOWCYWJfVCF","Enemies (feat. DaBaby)",3,"Post Malone, DaBaby",196760,TRUE
"196","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","1YscJ7yVTlFxW3eF6pv5ba","Allergic",4,"Post Malone",156893,TRUE
"197","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06","Post Malone",17,"https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi","2J0NXdHr6MYvKDSxB7k3V2","A Thousand Bad Times",5,"Post Malone",221173,TRUE
