track_name,artist_name,lyrics
Type Shit,Travis Scott,NA
Trance (with Travis Scott & Young Thug),Travis Scott,NA
BUTTERFLY EFFECT,Travis Scott,"282 Contributors Translations Русский Russian Português Español Türkçe Italiano Svenska Français BUTTERFLY EFFECT Lyrics “BUTTERFLY EFFECT” is Travis Scott’s first solo release of 2017. It serves as the lead single to his third studio album, ASTROWORLD, which was released more than a year after this song. It is produced by… Read More [Intro]  All the commas   Murda on the beat, so it's not nice  Ooh, hmm [Chorus] For this life, I cannot change Change Hidden Hills, deep off in the main Main M&M's, sweet like candy cane Cane Drop the top, pop it, let it bang Pop it, pop it For this life, I cannot change In the hills, deep off in the main M&M's, sweet like candy cane Drop the top, pop it, let it bang Pop it, pop it [Verse 1] Drop the top, play hide and seek Yeah Jump inside, jump straight to the league League Take a sip, feel just how I be It's lit On Freeway, but no, ain't nothin' free Straight up Bend laws, bend lanes Skrrt, skrrt Been bustin' bills, but still, ain't nothin' change Skrrt, skrrt, skrrt, skrrt You in the mob soon as you rock the chain Skrrt, skrrt, mob She caught the waves, just thumbin' through my braids Alright Heatin' up, baby, I'm just heatin' up It's lit Need your love, not a need, it is a must Yeah Feelin' stuck, you know how to keep me up Yeah, yeah Icy love, icy like a hockey puck Alright [Chorus] For this life, I cannot change Change Hidden Hills, deep off in the main Main M&M's, sweet like candy cane Cane Drop the top, pop it, let it bang Pop it, pop it For this life, I cannot change Hidden Hills, deep off in the main Yeah, yeah M&M's, sweet like candy cane Drop the top, pop it, let it bang [Verse 2] All the ones, all the chains piled on the mantle Yeah All the dawgs, all the dawgs low creep right behind me in the Phantom It's lit Yeah, never go, never go dip on the set, stayed Santana Yeah, run it back, turn the lights on when I hit up Green Lantern It's lit, alright Yeah, fly the broads, fly the dawgs down to Atlanta Yeah, in the cut in Medusa, lay low, yeah, I might be Yeah, roll up, help me calm down when I'm movin' high speed Yeah, if I send one, need to text back 'cause you know what I need Straight up Oh, please, oh, me, oh, my We been movin', we been movin' for some time Alright Flexin', flexin', try to exercise Exercise Exercise, exercise Exercise, exercise Exercise, exercise Exercise Yeah, yeah [Chorus] For this life For this life, I cannot change Change Hidden Hills, deep off in the main Main M&M's, sweet like candy cane Cane Drop the top, pop it, let it bang Pop it, pop it For this life, I cannot change Hidden Hills, deep off in the main M&M's, sweet like candy cane Drop the top, pop it, let it bang Bang, yeah"
MY EYES,Travis Scott,"274 Contributors Translations Español Português Türkçe 한국어 Korean Deutsch Italiano Русский Russian Français MY EYES Lyrics “MY EYES” portrays Travis Scott’s life throughout his POV as he raps about the struggles and obstacles he’s gone through in his life. Throughout the track, Travis touches on themes of love, material wealth… Read More [Part I] [Pre-Chorus: Justin Vernon] When I stare in your eyes You'll be the re forever To watch our life  To watch our life together  You just like going to Heaven  My heart  More than anything  Oh, yeah, oh, yeah, oh, yeah, oh, yeah  I'm fallin' and I'm drownin' But you're takin' me [Chorus: Travis Scott] One thousand on my feet, stacks spreaded on my seat Ten thousand on my eyes Eyes [Verse 1: Travis Scott] Rollie Pollie on my wrist Gotta make a flight, big day, slummin' no FaceTime 50K, wonderin' why I'm stormin' off, no race Emboldened by the bliss I was sworn in by a kiss Latе from the country caters No peacеmaker, I sweep up cases Goin' on a walk with a new suit armor New suit dead, Bottega, that's on it Give me the heat from the sleep, then I harm her Cupid creep in, sleep with a hammer Three time to get me T-T-T'd Still same phone, AT&T-T Still givin' news very vividly Beefin' up, fuck a beef Smokin' on some vicious type of reefer I need no beef, no cheese Yeah Even when I eat, they cheat Uh Every time we meet, naive [Pre-Chorus: Justin Vernon] When I stare in your eyes You'll be there forever To watch our life To watch our life together You just like going to Heav— My heart [Chorus: Travis Scott] One thousand on my feet, stacks spreaded on my seat Ten thousand on my eyes Eyes [Verse 2: Sampha] Yeah, it's mad how it gets so deep It's mad how I get so high It's mad how you get me by By [Outro] Tell me, tell me Tell me, tell me Yeah, yeah, yeah, yeah [Part II] [Intro] It's me, it's me, it's me, it's me, it's me [Verse: Travis Scott] Look in my eyes, tell me your tale Do you see the road, the map to my soul? Look, tell me the signs whenever the smoke clear out of my face Am I picture-perfect or do I look fried? All of that green and yellow, that drip from your eyes is tellin' Tell you demise, I went to my side To push back the ceilin' and push back the feelings, I had to decide I replay them nights, and right by my side, all I see is a city of people that ride wit' me If they just knew what Scotty would do to jump off the stage and save him a child The things I created became the most weighted, I gotta find balance and keep me a smile Hah Yeah, yeah That shit wild, instead I'm a hero I took it from zero, LaFlame Usain I run it for miles, this shit wasn't luck They got me fucked up, I put you on bus and take you around A couple of guys inside of the school, I gave 'em the tools to get it off ground They say they the ones when they make the errors Can't look in the mirror That shit wild I stand on the stage, I give 'em the rage No turnin' it down, can't tame it, can't follow it We do in the streets, we do it for keeps We do it for rights, got fifty-two weeks This shit ain't for pleasure, I'm comin' to tweak This shit is forever and infinity Number eight, yeah, we write it and wrap it around I take me a bean and I turn to a beast Bought the crib on a hill, made it harder to reach Bought a couple more whips 'cause I needed more speed Bought a couple more watches, I needed more time Didn't buy the condo, it was smarter to lease And I bought some more ice 'cause I brought in the heat Made a cast of my dick, so she never gon' cheat If I gave you a day in my life or a day in my eyes, don't blink"
I KNOW ?,Travis Scott,"161 Contributors Translations Español Русский Russian Português Türkçe 한국어 Korean Français Deutsch Italiano I KNOW ? Lyrics In “I KNOW ?,” Travis Scott portrays an image of what life is like for him when he does drugs and drinks alcohol, suggesting he’s tainted and bothered by everyone looking out for him. In the chorus, the… Read More [Chorus] Tell me, is you still up? Up It's 5 a.m. and I'm drunk right now Tell me, can we still fuck? Fuck that shit One of one, I'm in the zone right now Tell me, am I still? Mm Tellin' you just how I feel right now You said it's just the drugs and I know I know, I know, I know, I know, I know, I know I lied too, way before Let's go, before Before I had you right inside my arms But then again, I could be drunk It's lit, yeah [Verse 1] Baby, I don't wanna sound righteous Yeah I got twenty bitches suckin' like bisons I just eeny, meeny, miney, roll the dices, I pick her Pop it, pop it She ain't even really my type, and I hear She been losin' herself to the night shift She been losin' herself and I get, oh, girl, yeah, I get it Yeah, yeah, you've been fightin' for your shot And you've been searchin' for your spot Girl, I feel it, yeah, girl, I feel it, yeah Oh, you think you got your groove But you want someone like you Let— [Chorus] Tell me, is you still up? Up It's 5 a.m. and I'm drunk right now Tell me, can we still fuck? Fuck that shit One of one, I'm in the zone right now Tell me, am I still? Mm Tellin' you just how I feel right now You said it's just the drugs and I know I know, I know, I know, I know, I know, I know Ooh, it's the kid, know it, damn it  I lied too, way before, before How they feelin', how they feelin' right here , ooh Before I had you right inside my arms Feelin' like some money tonight  But then again, I could be drunk Yeah [Verse 2] I know, mami, I know Know, it's 2 a.m., don't stress Stress At three, that bullshit kick in, in thirty, you'll feel your best I turned my whole spot to crucial, it's crucial, the way I left It's lit Upstairs is like a low, my new bitches be the best Let's go I'm lookin' at her, when her startin' to turn into you Her Now you startin' to fuck up my mind, is it you, is it her? We brought Booby Trap to the 'burbs F29 is my address, in case you ain't heard It's floodin' upstairs, it's a leak I don't make it squeak, make it squirt I make this shit beat, bon appétit when I feast Slippin' and slide through the streets It takes a finesse, especially in this Cabriolet Jeep Engine make it hard to creep Just leave the gate open, through the side door, I'ma creep Ooh, ooh Are you by the Turrell? And are the kids downstairs asleep? And are you upstairs by yourself? A minute from there Is there some room for me? Baby, do tell, do tell [Chorus] Tell me, is you still up? Up It's 5 a.m. and I'm drunk right now Tell me, can we still fuck? Fuck that shit One of one, I'm in the zone right now Tell me, am I still? Mm Tellin' you just how I feel right now You said it's just the drugs and I know I know, I know, I know, I know, I know, I know I lied too, way before Let's go, before Before I had you right inside my arms But then again, I could be drunk"
luther (with sza),SZA,NA
All The Stars (with SZA),SZA,NA
Snooze,SZA,"88 Contributors Translations Español Português Italiano Русский Russian العربية Deutsch Snooze Lyrics “Snooze” features SZA trying to be with a person who she loves so much. In the bridge, SZA is longing to be loved by this person, and be their number one. The love song was released as the eighth track on… Read More [Intro] Ooh I think I know [Verse 1] I'll touch that fire for you I do that three, four times again, I testify for you I told that lie, I'd kill that bitch I do what all of them around you scared to do, I'm not Long as you juggin' out here for me, I got it Mobbin', schemin', lootin', hide your bodies Long as you dreamin' 'bout me, ain't no problem I don't got nobody, just with you right now Tell the truth, I look better under you [Chorus] I can't lose when I'm with you How can I snooze and miss the moment? You just too important Nobody do body like you do I can't lose when I'm with you I can't just snooze and miss the moment You just too important Nobody do body like you do, you do [Verse 2] In a droptop ride with you, I feel like Scarface Scarface Like that white bitch with the bob, I'll be your main one Your main one Lеt's take this argument back up to my place My placе Sex remind you I'm nonviolent, I'm your day one Day one We ain't have shit yet, it was magic, yeah Smash and grab shit, yeah Nasty habits take a hold when you not here Ain't a home when you not here Hard to grow when you not here, I'm sayin' [Chorus] I can't lose when I'm with you How can I snooze and miss the moment? You just too important Nobody do body like you do I can't lose when I'm with you How can I snooze and miss the moment? You just too important Nobody do body like you do, you do [Bridge] Main one ridin' How you frontin' on me and I'm the main one tryin'? How you blame it on me and you the main one lyin'? How you threatenin' to leave and I'm the main one cryin'? Just tryna be your everything Main one ridin' How you frontin' on me and I'm the main one tryin'? How you blame it on me and you the main one lyin'? How you threatenin' to leave and I'm the main one cryin'? [Chorus] I can't lose when I'm with you Like you, like you How can I snooze and miss the moment? Like you You just too important Nobody do body like you do I can't lose when I'm with you Like you How can I snooze and miss the moment? Like you You just too important Nobody do body like you do, you do [Outro] Nah, nah, nah, nah I think I know, woah See, no, I can't lose, oh I think I know, oh"
Saturn,SZA,"112 Contributors Translations Deutsch Français 한국어 Korean Filipino Português Italiano Español Bahasa Indonesia Saturn Lyrics [Verse 1] If there's another universe Please make some noise Noise Give me a sign Sign This can't be life If there's a point to losing love Repeating pain Why? It's all the same Same I hate this place [Pre-Chorus] Stuck in this paradigm Don't believe in paradise This must be what Hell is like There's got to be more, got to be more Sick of this head of mine Intrusive thoughts, they paralyzе Nirvana's not as advertised Therе's got to be more, been here before [Chorus] Ooh Ooh, ooh Life's better on Saturn Got to break this pattern Of floating away Ooh Ooh, ooh Find something worth saving It's all for the taking I always say [Post-Chorus] I'll be better on Saturn None of this matters Dreaming of Saturn, oh [Verse 2] If karma's really real How am I still here? Just seems so unfair I could be wrong though If there's a point to being good Then where's my reward? The good die young and poor I gave it all I could [Pre-Chorus] Stuck in this terradome Ooh All I see is terrible Ooh Making us hysterical Ooh There's got to be more, got to be more Sick of this head of mine Ooh Intrusive thoughts, they paralyze Ooh Nirvana's not as advertised Ooh There's got to be more, been here before [Chorus] Ooh Ooh, ooh Life's better on Saturn Got to break this pattern Of floating away Ooh Ooh, ooh Find something worth saving It's all for the taking I always say [Post-Chorus] I'll be better on Saturn None of this matters Dreaming of Saturn, oh [Outro] Ooh, ooh, ooh Ooh, ooh, ooh"
Kill Bill,SZA,"166 Contributors Translations Español Português Italiano Türkçe Deutsch Nederlands 日本語 Japanese සිංහල Ελληνικά Русский Russian Bahasa Indonesia Français العربية Kill Bill Lyrics “Kill Bill” is the third single off of SZA’s sophomore full-length studio album, SOS. The harmonious murder ballad surrounds the topics of heartbreak and betrayal, resulting in SZA seeking revenge on her ex. … Read More [Verse 1] I'm still a fan even though I was salty Hate to see you with some other broad, know you happy Hate to see you happy if I'm not the one drivin' [Pre-Chorus] I'm so mature, I'm so mature I'm so mature, I got me a therapist to tell me there's other men I don't want none, I just want you If I can't have you, no one should [Chorus] I might I might kill my ex, not the best idea His new girlfriend's next, how'd I get here? I might kill my ex, I still love him though Rather be in jail than alone [Verse 2] I get the sense that it's a lost cause I get the sense that you might really love her This text gon' be evidence, this text is evidence I tried to ration with you, no murders or crime of passion, but damn You was out of reach You was at the farmer's market with your perfect peach Now I'm in the basement plannin' home invasion Now you layin' face-down, got me singin' over a beat [Pre-Chorus] I'm so mature, I'm so mature I'm so mature, I got me a therapist to tell me there's other men I don't want none, I just want you If I can't have you, no one will [Chorus] I might I I might kill my ex, not the best idea His new girlfriend's next, how'd I get here? I might kill my ex, I still love him though Rather be in jail than alone [Bridge] I did it all for love Love I did it all on no drugs Drugs I did all of this sober I did it all for us, oh I did it all for love Love I did all of this on no drugs Drugs I did all of this sober Don't you know I did it all for us? I'm gon' kill your ass tonight [Chorus] Oh, I just killed my ex My ex, oops, not the best idea Idea Killed his girlfriend next, how'd I get here? He left me no choice I just killed my ex My ex, I still love him though I do Rather be in Hell than alone"
Good Days,SZA,"198 Contributors Translations Türkçe Español Português 日本語 Japanese Italiano Deutsch 한국어 Korean Français Good Days Lyrics On “Good Days,” SZA tries to move away from past and present negativity, looking forward to the future instead. Released on Christmas Day, the song was first teased on July 15, 2020, via SZA’s Instagram… Read More [Verse 1: SZA] Good day in my mind, safe to take a step out Get some air now, let yo' edge out Too soon, I spoke You be heavy in my mind, can you get the heck out? I need rest now, got me bummed out You so, you so, you Baby, baby, babe I've been on my empty mind shit [Pre-Chorus: SZA] I try to keep from losin' the rest of me I worry that I wasted the best of me on you, babe You don't care Said, ""Not tryna be a nuisance, this is urgent"" Tryna make sense of loose change Got me a war in my mind Gotta let go of weight, can't keep what's holdin' me Choose to watch while the world break up in front of me [Chorus: SZA, Jacob Collier & Both ] All the while, I'll await my armored fate with a smile Still wanna try, still believe in Good days , good days, always Always inside Always in my mind, always in my mind, mind  Good day living in my mind [Verse 2: SZA, Jacob Collier ] Tell me I'm not my fears, my limitations I disappear if you let me Feelin' like, yeah On your own  Feelin' like Jericho Feelin' like Job when he lost his shit Gotta hold my own, my cross to bear alone, I Ooh, played and dipped, way to kill the mood Know you like that shit Can't groove it, ba-baby Heavy on my empty mind shit [Pre-Chorus: SZA] I gotta keep from losin' the rest of me Rest of me Still worry that I wasted the best of me on you, babe You don't care Said, ""Not tryna be a nuisance, this is urgent"" It's urgent Tryna make sense of loose change Got me a war in my mind My mind Gotta let go of weight, can't keep what's holdin' me Choose to watch while the world break up in front of me [Chorus: SZA, Jacob Collier & Both ] All the while, I'll await my armored fate with a smile Still wanna try, still believe in Good days , good days, always Good days on my mind, good days on my mind Sunny inside Always in my mind, always in my mind, mind  Good day living in my mind [Verse 3: SZA] Gotta get right Tryna free my mind before the end of the world I don't miss no ex, I don't miss no text I choose not to respond I don't regret, just pretend shit never happened Half of us layin' waste to our youth, it's in the present Na-na, na-na, na-na, na Half of us chasin' fountains of youth and it's in the present now [Outro: Jacob Collier] Always in my mind, always in my mind, mind You've been making me feel like I'm Always in my mind, always in my mind, mind"
BMF,SZA,"79 Contributors Translations Português Français Italiano Español BMF Lyrics “BMF”, previously known as “Boy from South Detroit”, is the fifth song on Lana, the deluxe edition of SZA’s second album SOS. It was first teased as a snippet on October 15, 2021, and was originally planned… Read More [Chorus] Young and fine and dark and handsome The boy from South Detroit keep bossing And I can't keep my panties from dropping He's so fly, fly [Verse 1] Going too fast, don't hurt yourself I can't keep up with all the lies you tell yourself You kinda cute, but play too much, don't play yourself I'm not the one, but we can still pretend this can be my man You say you feel different when you with me, tell me anything Compliment my energy, it's different laying next to me All I ask is don't make me pull up and get to dumping You know I can't give no fucks, you know I'm with all the ruckus, can you? [Chorus] Young and fine and dark and handsome The boy West side of Compton camе walking in I can't keep my panties from dropping He's so fly, fly [Verse 2] Ooh, he bossy, ooh, hе crip walkin' Took me to Slauson and he slut me out And when I got a problem, he get to packing He 'bout all that action, call him Mr. Handle It You know I'm hella different from them chickens you been trickin' on I can be your ride or die, get down your strongest bone Trust me, boy, I'm good in every hood Trickin', finna fall in backwards I'm just tryna show you what it would be like if you my man [Chorus] Young and fine and dark and handsome The boy from South of somewhere came walking in And I can't keep my panties from dropping He's so fly, fly [Bridge] Blowin' money fast, it won't last Oh-woah Tryna make it last, ooh-oh Blowin' money fast, we might crash Mmm I'll make it last, we'll be— oh-oh [Verse 3] Ecstasy is just a pill away Pop it up or you could screw today I'm just tryna hear you say my name Love to play your ruler, be your Jane You could be my Tarzan, toss me up Other hoes is lacking, call me up Know my baby packing, why I'm stuck That's why he my man [Chorus] Young and he fine and he tall and he handsome Talkin' so fine, I might hold it for ransom Put it in drive, I'm not shy, I might let ya Cruise all night [Outro] Blowin' money fast, it won't last Oh-woah Tryna make it last, ooh-oh Blowin' money fast, we might crash Mmm I'll make it last, we'll be— oh-oh"
Open Arms (feat. Travis Scott),SZA,"92 Contributors Translations Español Português Français Open Arms Lyrics Marking SZA and Travis Scott’s fourth song together, “Open Arms” is about ultimately deciding that you must leave the one you love. Travis raps about being devoted to his partner despite their struggles, but… Read More [Intro: Norma Rowe] When you do your best you ca—, I done told you When you do your best, hell, that's all you can do You and me and anybody else So they always start talkin' [Verse 1: SZA] Runnin' away from where I'm from Never can stay with no one Lovin' you almost feels like something When no one's around me You lost and found me I was surrounded With open, open, open [Chorus: SZA & Travis Scott ] Open arms Ooh  Open arms You keep me open, I'm so devoted You keep me open Ooh  Open arms I'm so devoted to you, to you, to you [Verse 2: SZA] Spent your life bein' hopeless Chokin' on insecurity I know ownership's bad But please put a leash on me anyway Who needs self-esteem anyway? I hate myself to make you stay Push me away, I'll be right here With open, open, open [Chorus: SZA & Travis Scott ] Open arms Ooh  Open arms You keep me open, I'm so devoted You keep me open Open arms I'm so devoted to you, to you, to you [Verse 3: Travis Scott] No matter what come between us, yeah, I decided I'm forever ridin', we forever guided Pull up on an opp, hit his curb up, slide it Brr Notice when you mad, ain't no words, just silence Drew my favorite color, now you seein' every shade of me You say that I'm trippin', I hit back like, ""Where you takin' me?"" Locked in for life, on God, no replacin' me Consequences, repercussions, karma keep on changin' me For you, I try Face card, valid ID C'est la vie, go to Paris It ain't five-star, it ain't me Over-solid, keep it concrete I'ma bet it on you, a whole fee Just don't switch sides I could fire piece your wrist, AP Through the ups and downs and all the heat Take a turn and tell you what it be Backshots make you feel relief Anything, just don't you ever leave [Outro: SZA, Travis Scott & Both ] I guess I gotta go Ooh  I guess it's time to go I gotta let you go  I'm so devoted  You keep me open Gotta let you go, gotta let you go I gotta let you go, I must But you're the only one that's holdin' me down Ooh  You're the only one holdin' me down Only one  'Cause you're the only one that's holdin' me down"
30 For 30 (with Kendrick Lamar),SZA,"147 Contributors Translations Español Português 30 For 30 Lyrics “30 for 30” is the third track from SOS Deluxe: LANA. It samples Switch’s “I Call Your Name” and is the eighth collaboration between Kendrick Lamar and SZA. The song is about setting boundaries, demanding… Read More [Intro: Bobby DeBarge ] I used to think about immature things You know, like Do you love me? Do you want me? Are you gon' call me like you said you would? Is this really your real phone number? [Chorus: Kendrick Lamar, SZA, Both ] Some of y'all gon' get washed Washed  Some of y'all just gon' pop shit Some of y'all just gon' talk Talk  But none of y'all ain't really 'bout shit Some of y'all just look lost Lost, yeah  I get this type of feeling you ain't accustomed to I swear I'd be at peace if it weren't for yo u  Yeah, yeah  Only want your love if it's solid But if it's fuck me , then fuck you Huh  And that's the way I like it That's the way I like it And that's the way I like it Ain't crackin' a smile for none of these bitches That's the way I like it I'm wipin' 'em down in front of they nigga That's the way I like it I'm thirty for thirty, I'm thirty for thirty, I'm thirty for thirty, I'm thirty for thirty, I'm [Post-Chorus: SZA] Chat Should I fold that bitch, no yoga mat? Chat Should I dead that nigga? Don't hit me back Chat Should've ran down on you, no questions asked Chat, chat, they chattin', they chat [Verse 1: SZA] When the sun go down, everything make me feel lonely, yeah Had a lil' side thing, but right now, he's just the homie Tryna feel good inside, he never wanna hold me Pipe me up, you get me hype , you my favorite coach Come press the line Fucking stress off, that's my only vice I take it off when he tell me if I'm feelin' fine I run it up, risk it all like I'm rolling dice Takin' it all, it's my second life That's me That's me Passed out in a Maybach seat 'Bach seat Crashed out on a black-sand beach Uh Already know my body Already know that's me Bitch shit, then you might get minked Mink, mink, mink Only want the love if it's solid [Chorus: Kendrick Lamar, SZA, Both ] Some of y'all gon' get washed Washed  Some of y'all just gon' pop shit Some of y'all just gon' talk Talk  But none of y'all ain't really 'bout shit Some of y'all just look lost Lost , yeah  I get this type of feeling you ain't accustomed to I swear I'd be at peace if it weren't for you  Yeah, yeah  Only want your love if it's solid But if it's fuck me, then fuck you Huh  And that's the way I like it [Verse 2: Kendrick Lamar & SZA ] Everything been otay Otay  They salute me so damn much, every time I show up, nigga about-face Everything no cut, I fuck y'all up, I'm really gon' trip 'bout bae Mm-mm  Blow the '87 guts, why they waitin' on us? Tell 'em I was on PCH You fuckin' with niggas that's thinkin' they cuter than you, oh Say you on your cycle, but he on his period too, oh The tables been turnin' so much, I was thinkin' it's foosball The tenderness of 'em, mistakin' 'em for some wagyu, oh Walk, talk like Kenny, like boss Like Solána, I promise, more buzz, it's a wasp It's a crater or a spaceship, shut the fuck up, get lost No favors, I'll wager whatever you worth, I ball Somethin' about a conservative, regular girl that still can beat a bitch ass Thorough as fuck, don't need your bitch ass Psychic as fuck, can read your bitch ass Zodiac sign, it must be a Gemini moon 'cause, shit, we about to go half Mistakenly, nobody been in they bag, but how many bodies done been in her bed? [Chorus: Kendrick Lamar, SZA, Both ] Some of y'all gon' get washed Washed  Some of y'all just gon' pop shit Some of y'all just gon' talk Talk  But none of y'all ain't really 'bout shit Some of y'all just look lost Lost, yeah  I get this type of feeling you ain't accustomed to I swear I'd be at peace if it weren't for you Yeah, yeah  Only want your love if it's solid But if it's fuck me, then fuck you Huh  And that's the way I like it That's the way I like it That's the way I like it Ain't crackin' a smile for none of these bitches That's the way I like it I'm wipin' 'em down in front of they nigga That's the way I like it I'm thirty for thirty, I'm thirty for thirty, I'm thirty for thirty, I'm thirty for thirty, I'm [Post-Chorus: SZA] Chat Should I fold that bitch, no yoga mat? Chat Should I dead that nigga, no strings attached? Chat Should've ran down on you, no questions asked Chat, they chattin', they chattin', they chat [Outro: SZA & Kendrick Lamar ] Chat Do I let him bump his gums or get him whacked? Chat Do I take his head off and wear it for fashion? Chat Do I do my stuff and take it to the max? Chat, they chattin', they chattin', they chat"
Nobody Gets Me,SZA,"91 Contributors Translations Español Português Bahasa Indonesia العربية Nobody Gets Me Lyrics “Nobody Gets Me” is a break-up ballad that encapsulates SZA’s feelings through the last moments of her relationship with her ex-fiancé, who was the only person at the time that she felt truly understood her—… Read More [Verse 1] Took a long vacation No make-up, just JAY-Z You were balls-deep, now we beefin' Had me butt-naked at the MGM So wasted, screamin', ""Fuck that"" Blurry now, but I meant it then Hurry now, baby, stick it in 'Fore the memories get to kickin' in [Pre-Chorus] It's too late, I don't wanna lose [Chorus] What's left of you How am I supposed to tell you I don't wanna see you with anyone but me? Nobody gets me like you How am I supposed to let you go? Only like myself when I'm with you Nobody gets me, you do Do You do Nobody gets me, you do Do You do Nobody gets me, you do You do Nobody gets me, you do [Verse 2] Took me out to the ballet You proposеd, I went on the road You was feelin' empty so you lеft me Now I'm stuck dealin' with a deadbeat If I'm real, I deserve less If I was you, I wouldn't take me back I pretend when I'm with a man it's you [Pre-Chorus] And I know that it's too late, I don't wanna lose [Chorus] What's left of you How am I supposed to tell you I don't wanna see you with anyone but me? Nobody gets me like you How am I supposed to let you go? Only like myself when I'm with you Nobody gets me, you do Do You do Nobody gets me, you do Do You do Nobody gets me, you do Do [Outro] You do Nobody gets me, you do Do Nobody gets me, you do"
Si Antes Te Hubiera Conocido,KAROL G,"19 Contributors Translations Português English Italiano Français Deutsch Si Antes Te Hubiera Conocido Lyrics [Letra de ""Si Antes Te Hubiera Conocido""] [Intro] ¿Q ué lo que? Estamo' a rulay Empezó el verano Fuego [Coro] ¿Qué hubiera sido? Si antes te hubiera conocido Seguramente, estarías bailando esta conmigo No como amigos [Post-Coro] Sino como otra cosa Usted cerca me pone peligrosa Por un besito hago cualquier cosa La novia suya me pone celosa y aunque es hermosa ¡Ey! [Pre-Coro] No te va a tratar como yo No te va a besar como yo No está tan rica así como yo Ella es tímida y yo no Con esta' ganas que tengo yo Me atrevo a comerme los do' Hoy estás jangueando con ella Pero, mmm, después tal vez no [Coro] ¿Qué hubiera sido? Si antes te hubiera conocido Seguramente, estarías bailando esta conmigo No como amigos, ¡ey! ¿Qué hubiera sido? Ay, si antes te hubiera conocido Seguramente, estarías bailando esta conmigo No como amigos, ¡ey! [Verso] Y yo te veo y no sé cómo actuar Bebé, pa' conquistarte que me pasen el manual Espero lo que sea, yo no me voy a quitar Tengo fe que esos ojito' un día me van a mirar Yo me caso contigo Mi nombre suena bien con tu apellido 'Toy esperando el primer descuido Pa' presentarte como mi marido Yo me caso contigo Mi nombre suena bien con tu apellido 'Toy esperando el primer descuido Pa' presentarte como mi marido No has entendido que [Pre-Coro] No te va a tratar como yo No te va a besar como yo No está tan rica así como yo Ella es tímida y yo no Con esta' ganas que tengo yo Me atrevo a comerme los do' Hoy estás jangueando con ella Pero Mmm después tal vez no [Coro] ¿Qué hubiera sido? Si antes te hubiera conocido Ey, ¿cómo? Seguramente, estarías bailando esta conmigo No como amigos, no, no, no Ey, ey, ey, ey ¿Qué hubiera sido? Si antes te hubiera conocido Chiqui-chá, chiqui-chá, chiqui-chá, chiqui-chá Jaja, ah Uh-uh-uh-uh ¿Qué hubiera sido? Si antes te hubiera conocido"
PROVENZA,KAROL G,"28 Contributors Translations English Deutsch PROVENZA Lyrics “PROVENZA” es la primera canción de KAROL G del 2022 bajo su catálogo principal. La canción presenta una temática de dancehall que se encuentra en la base de la pista, los sonidos tropicales como el de las… Read More [Letra de ""PROVENZA""] [Coro] Baby, ¿qué más? Hace rato que no sé na' de ti 'Taba con alguien, pero ya estoy free Puesta pa' revivir viejos tiempo', no salgo hace tiempo Tú dime dónde está', ah-ah-ah Que hace rato que no sé na' de ti Na' de ti 'Taba con alguien, pero ya estoy free Puesta pa' revivir viejos tiempo', no salgo hace tiempo Shh  [Verso 1] Papi, nos perdemo', nos parqueamo' y lo prendemo' Pa' la seca algo bebemo', y cuando nos emborrachemo' Una de reggaetón ponemo' y nos vamo' a donde nos podamos querer Nos podamos comer Eh-ah  Papi, nos perdemo', nos parqueamo' y lo prendemo' Pa' la seca algo bebemo', y cuando nos emborrachemo' Una de reggaetón ponemo' y nos vamo' a donde nos podamo' querer Nos podamo' comer [Coro] Baby, ¿qué más? Hace rato Wuh que no sé na' de ti Yeh  'Taba con alguien, pero ya estoy free 'Toy free  Puesta pa' revivir viejos tiempo', no salgo hace tiempo Tú dime dónde está', ah-ah-ah Tú dime, tú dime  Que hace rato que no sé na' de ti Na' de ti  'Taba con alguien, pero ya estoy free Wuh  Puesta pa' revivir viejos tiempo', no salgo hace tiempo [Verso 2] ¿Qué de malo puede pasar? ¿Que nos vaya mal? Estoy afuera, sal Tenemos cosas pendiente' por repasar Tú ere' un polvito difícil de reemplazar Sí  No sé si te convenza Ey Nos damo' un rocecito por Provenza Y si la cosa se pone tensa, en mi cama la recompensa O viceversa, ¿por qué lo piensas? ¡No!  Pasamo' por el barrio por hierba Hierba  Ponla en la hookah pa' que se disuelva La química todavía se conserva Y yo te lo hago rico para que vuelva' Aunque mañana me voy, aprovéchame que aquí estoy Puesta pa' ti, por eso te escribí [Coro] Baby, ¿qué más? Hace rato que no sé na' de ti 'Taba con alguien, pero ya estoy free Huh  Puesta pa' revivir viejos tiempo', no salgo hace tiempo Tú dime dónde está', ah-ah-ah Tú dime, tú dime  Que hace rato que no sé na' de ti Na ' de ti  'Taba con alguien, pero ya estoy free Wuh  Puesta pa' revivir viejos tiempo', no salgo hace tiempo [Outro] O-O-Ovy On The Drums"
