album_id,track_id,track_name,track_number,track_artists,track_duration_ms,track_explicit,release_date,total_tracks,popularity,album_type,album_name,artist_name,album_url,charted_year
6Y1Wf6l68FYPbUd4WC3DnE,30OKBS1cvHDn59G9ys2wUe,MILF,4,Scene Queen,120000,TRUE,2024-04-11,5,0,single,Stuck,"Scene Queen, 6arelyhuman",https://open.spotify.com/album/6Y1Wf6l68FYPbUd4WC3DnE,2024
6Y1Wf6l68FYPbUd4WC3DnE,7uiFaA6o5gUB9dtbZy7IRe,Pink Push-Up Bra,5,Scene Queen,132705,TRUE,2024-04-11,5,0,single,Stuck,"Scene Queen, 6arelyhuman",https://open.spotify.com/album/6Y1Wf6l68FYPbUd4WC3DnE,2024
1vMVDUsMWaD5eB4oahCboP,6NjWCIYu1W8xa3HIvcIhd4,Nasty,1,Tinashe,176027,FALSE,2024-04-12,1,62,single,Nasty,Tinashe,https://open.spotify.com/album/1vMVDUsMWaD5eB4oahCboP,2024
1xyqxAgu1JMOQe9AdRTNSl,0smQhuC3Zv5jgC8iy8s8fj,Crawling,1,Linkin Park,209034,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,5gNwBUjB2oHS2uvZeAIt4u,Faint,2,Linkin Park,162205,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,4maPUW7dq2IaM40RV1NPBP,Numb / Encore,3,"JAY-Z, Linkin Park",206300,TRUE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,18llzBTyyebt777IfSqoqA,Papercut,4,Linkin Park,184468,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,4SDuVe9TOZNCIty0qWPzGN,Breaking the Habit,5,Linkin Park,196302,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,3gTSFdfCW0XuYMg7xnh4WZ,In the End,6,Linkin Park,216293,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,1mKyflGc9bjhRdjKiawuMm,Bleed It Out,7,Linkin Park,164457,TRUE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,0LZpZsEaugeerkqpIDzPHe,Somewhere I Belong,8,Linkin Park,214073,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,2gDkeQHCuHc0qcEv52G4MZ,Waiting for the End,9,Linkin Park,231684,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,2rLaeazDDZz0gGFZhFy8AI,CASTLE OF GLASS,10,Linkin Park,205394,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,0IgCDTxN2YmfyQ1EoPepLn,One More Light,11,Linkin Park,255081,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,6BvvBikUMSszvczjfRN3WJ,BURN IT DOWN,12,Linkin Park,230258,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,1wZox7b6jsQUaroJBnfk26,What I've Done,13,Linkin Park,205447,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,4XyH7K2OWCkpABzPU18B2B,QWERTY,14,Linkin Park,201341,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,5HF9UMFDYEmVDpJoDbXxcA,One Step Closer,15,Linkin Park,155647,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,5HxEUiQVhS8l8VFUDobYSn,New Divide,16,Linkin Park,269098,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,6h1BS898UVV4VXswVVtPSt,Leave Out All The Rest,17,Linkin Park,209390,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,6KNSQJhc7DX6Z5nzNBQCc1,Lost,18,Linkin Park,199342,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,5nB5ugvN8ica2Dy2vFPtln,Numb,19,Linkin Park,187508,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
1xyqxAgu1JMOQe9AdRTNSl,4xD1K6jb8J00BDE2u8Wq6z,Friendly Fire,20,Linkin Park,176901,FALSE,2024-04-12,20,2,compilation,Papercuts,Linkin Park,https://open.spotify.com/album/1xyqxAgu1JMOQe9AdRTNSl,2024
35O9rSmb63xn6dvFNFvNbK,38RJG8nLAwGycitlHOiifP,Forever To Me,1,Cole Swindell,179813,FALSE,2024-04-12,2,58,single,Forever To Me,Cole Swindell,https://open.spotify.com/album/35O9rSmb63xn6dvFNFvNbK,2024
35O9rSmb63xn6dvFNFvNbK,2j3HIMVaepfCQtS6EE7NV5,3 Feet Tall,2,Cole Swindell,222906,FALSE,2024-04-12,2,58,single,Forever To Me,Cole Swindell,https://open.spotify.com/album/35O9rSmb63xn6dvFNFvNbK,2024
7aIsJRcf04ZeFiU1Fa70Cq,2FlY3tYbBDOExnLhjUZxlc,Silence Is Loud,1,Nia Archives,157745,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,439l3vOlp3r3FAuoGjZtJo,Cards On The Table,2,Nia Archives,176913,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,79fu6pXCo48UYgKtvavzDI,Unfinished Business,3,Nia Archives,196133,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,0JH3rxj9e7cY8T1QFgr5mQ,Crowded Roomz,4,Nia Archives,172389,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,6c21bVRfGC8IOXvQVQ2UTb,Forbidden Feelingz,5,Nia Archives,166356,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,0IfMZi6EbntVOLwg4qASqH,Blind Devotion,6,Nia Archives,107253,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,5UMyFKs2A333NMYD6sdIc0,Tell Me What It’s Like?,7,Nia Archives,190298,TRUE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,4x0eGebBnnJgNfZ0M4v1fI,Nightmares,8,Nia Archives,162509,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,4k0dvc4bKxVCupuk0UOVVV,F.A.M.I.L.Y,9,Nia Archives,159793,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,1ygHZpILmwL7EaByT1SVAO,Out Of Options,10,Nia Archives,128703,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,6NBryyJevSG0LAYrxfDCNW,Silence Is Loud (Reprise),11,Nia Archives,148418,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,4X1baCCS3Po0cKiIxyH2K7,Killjoy !,12,Nia Archives,127558,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
7aIsJRcf04ZeFiU1Fa70Cq,3FwfEBrr6MUPFqQFGY2ZKw,So Tell Me…,13,Nia Archives,227426,FALSE,2024-04-12,13,53,album,Silence Is Loud,Nia Archives,https://open.spotify.com/album/7aIsJRcf04ZeFiU1Fa70Cq,2024
2NwE6uGGwiaT5gyBbAszd5,3FULZo3F26XP00rsLrXTLE,I Went To College / I Went To Jail,1,"ERNEST, Jelly Roll",214708,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,5T42M7PSB7YnRLVUnoMKPK,Ain't As Easy,2,ERNEST,214014,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,5npAWsZnJysJgz2yFJy40e,Why Dallas,3,"ERNEST, Lukas Nelson",169906,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,3C92hGvUP8Qke9xgy0tGOG,One More Heartache,4,ERNEST,229516,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,6KQTiNgEbTRMREYeVCZMXU,Hangin’ On,5,"ERNEST, Morgan Wallen",206146,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,1rG1Z56THOsA2lG3lGDqzm,Did It For The Story,6,ERNEST,200358,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,0yiKkxNDYiNq1FObXS70s7,How'd We Get Here,7,ERNEST,245498,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,3TNVeSrxyXQoHmwmjYefRz,Never Said I Love You,8,ERNEST,254662,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,0RNSabq5rdLoXc2Gjwjk1f,Would If I Could,9,"ERNEST, Lainey Wilson",202434,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,5wnEAheGP0vAaYtGs2GAxG,Honkytonk Fairytale,10,ERNEST,234242,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,5UwewCvvm6rWHDxrgdPGBH,Smokin’ Gun,11,ERNEST,191443,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,3v3ZK9LevV1yce8DBVPF0L,Twinkle Twinkle,12,"ERNEST, Ryman Saint",86057,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,485DDxU5Wa5B9oGCNNs0HV,Life Goes On,13,ERNEST,192958,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,5PvXlgNpBlymLeIlBQmvXq,If You Don't Know By Now,14,ERNEST,204214,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,0wJmXxgBjAN8OrStWjEJS9,You Don't Have To Die,15,ERNEST,228767,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,5zCssJnwzzNhpwgmr0puEp,Redneck Sh*ttt,16,ERNEST,183823,TRUE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,0lAbpcF5UWZOGfXOV0MZDD,Small Town Goes,17,ERNEST,179883,TRUE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,1nG42AEm0VQrRz0DIK2WBG,Kiss Of Death,18,ERNEST,160138,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,3iTzn0JqXfJjZHuwtgG8Fx,Slow Dancing In A Burning Room,19,ERNEST,254484,TRUE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
2NwE6uGGwiaT5gyBbAszd5,7AFutV1feSVlGJxnn5Je1M,Ain't Too Late,20,ERNEST,219342,FALSE,2024-04-12,26,0,album,"NASHVILLE, TENNESSEE",ERNEST,https://open.spotify.com/album/2NwE6uGGwiaT5gyBbAszd5,2024
0FRicF4BU62Z0OUMZw9l8U,7ovB5FvDwq1g7AG9ICYaNY,overseas,1,Ken Carson,141031,TRUE,2024-04-12,1,54,single,overseas,Ken Carson,https://open.spotify.com/album/0FRicF4BU62Z0OUMZw9l8U,2024
5onhEG8O3aKdg9b4lIdkNz,5AeEH69Mp87Zx3wNmyeAK0,Bruce Lee,1,Chris Brown,175656,FALSE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,7sDsbFNNQmG2UmRjHtO7fW,Go Girlfriend,2,Chris Brown,175565,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,6DaUoalUi6GAQTLaWmNcF0,No Interruptions,3,Chris Brown,159888,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,5JrQ1Jc3udCcAJasEpH0Ov,Run Away (feat. Bryson Tiller),4,"Chris Brown, Bryson Tiller",207339,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,4i1wik8DtU7eqSEWRsTHuP,Delusional,5,Chris Brown,217251,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,4FXL19CnaMVS1HzRFl1BzS,"Freak (feat. Lil Wayne, Joyner Lucas & Tee Grizzley)",6,"Chris Brown, Lil Wayne, Joyner Lucas, Tee Grizzley",247445,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,5WyY3xCK818VTtqndu5dyN,Won't Keep You Waiting (feat. Mario),7,"Chris Brown, Mario",197678,FALSE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,2JfRd9fkzyZge8BZzs7aUI,Hmmm (feat. Davido),8,"Chris Brown, Davido",176503,FALSE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,0OBdw1mqH8DuCksmvxIutK,Afterlife,9,Chris Brown,195145,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,6tF7gpjHASUlwHv8Txr2UD,Sex So Good,10,Chris Brown,210172,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,5WoSlec8CC3rxzlJZDBPnS,My Slime,11,Chris Brown,164412,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,7zqY5X6cDh8h1rJEdBykhv,Sweet Lullaby,12,Chris Brown,223938,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,4t4rGgiVX7woTmlnW9SHJ7,Residuals,13,Chris Brown,215178,FALSE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,6WUkjtKniX6z1JpH3twAry,Angel Numbers / Ten Toes,14,Chris Brown,306847,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,4JQIGTLXz4oULctglUDpw6,Sensational (feat. Davido & Lojay),15,"Chris Brown, Davido, Lojay",231109,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,0K9zaYfKzNfNCkEHgggb5r,Press Me,16,Chris Brown,127615,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,6qD1ZIP1DwGgrYXwtKZD5t,That's On You (feat. Future),17,"Chris Brown, Future",263120,TRUE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,4kA2KmEZg6FudWdWQvkfow,Feel Something,18,Chris Brown,192040,FALSE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,1CMKFHIrOVZLptIF1iFQUg,Best Ever (feat. Maeta),19,"Chris Brown, Maeta",152913,FALSE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
5onhEG8O3aKdg9b4lIdkNz,2wtgjnAjszqj26XZv2rcN9,No One Else (feat. Fridayy),20,"Chris Brown, Fridayy",223480,FALSE,2024-04-11,35,73,album,11:11 (Deluxe),Chris Brown,https://open.spotify.com/album/5onhEG8O3aKdg9b4lIdkNz,2024
7GIDFaGcsp2vHztfBbY5RI,5ytXEc1V6ZdSpFNsg81X8O,I Forgive You,1,Sia,259902,FALSE,2024-04-12,1,18,single,I Forgive You,Sia,https://open.spotify.com/album/7GIDFaGcsp2vHztfBbY5RI,2024
2HLqoccnVNqOfm7gpN1Svo,4UdvVA89evbBrj6hnDa5oM,Wish You Would,1,Tyler Hubbard,186417,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,119cU5gffLzRlsEGSshPNQ,Park,2,Tyler Hubbard,164264,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,77Yj5e4GhLYE5NCvtU1UuS,A Lot With A Little,3,Tyler Hubbard,183508,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,1cBxFOzElresWjq5wL43n3,Night Like That,4,Tyler Hubbard,159748,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,723Kc2KRNWOxyfAyTXQqY5,Take Me Back,5,Tyler Hubbard,191288,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,5KtUilYzUZOvhyrLTlLoXT,Back Then Right Now,6,Tyler Hubbard,201485,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,4AButWKnWkGXovvPb3spi9,Vegas,7,Tyler Hubbard,182600,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,4qW7HdFjEdpxNiO4tQ0yjt,Turn,8,Tyler Hubbard,205573,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,5Drvz76GaJQAML2Soltaq6,American Mellencamp,9,Tyler Hubbard,171078,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,0I8VFYuKIRFmtv5DPgTjqP,BNA,10,Tyler Hubbard,146944,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,5MPhFys3qJb0eKhNFjylS6,Summer Talkin',11,Tyler Hubbard,220897,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,1Ut6MtLigpAO06geZfprr9,'73 Beetle,12,Tyler Hubbard,220266,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
2HLqoccnVNqOfm7gpN1Svo,2OSQ9bmwVST63xuoqZfpbr,Strong,13,Tyler Hubbard,176426,FALSE,2024-04-12,13,56,album,Strong,Tyler Hubbard,https://open.spotify.com/album/2HLqoccnVNqOfm7gpN1Svo,2024
6PnYbnEhMBdIg53mTpN55z,2lLx6KEtmUDvRi4iWQyqRV,Go To Bed Sober,1,"Ryan Hurd, Sasha Alex Sloan",182926,FALSE,2024-04-12,1,0,single,Go To Bed Sober,"Ryan Hurd, Sasha Alex Sloan",https://open.spotify.com/album/6PnYbnEhMBdIg53mTpN55z,2024
3HPIOCWtwZIaRsf3EnOdIC,2gmqnkY0jrfz3vnO4FVS4p,GOD IS GOOD,1,"Forrest Frank, Caleb Gordon",207529,FALSE,2024-04-12,4,50,single,GOD IS GOOD,"Forrest Frank, Caleb Gordon",https://open.spotify.com/album/3HPIOCWtwZIaRsf3EnOdIC,2024
3HPIOCWtwZIaRsf3EnOdIC,7orzaO1dvJrphGPKCoKTbJ,LOW KEY,2,Forrest Frank,150485,FALSE,2024-04-12,4,50,single,GOD IS GOOD,"Forrest Frank, Caleb Gordon",https://open.spotify.com/album/3HPIOCWtwZIaRsf3EnOdIC,2024
3HPIOCWtwZIaRsf3EnOdIC,2zaTtGvvV9oqGu3zVm7FDo,ALWAYS,3,Forrest Frank,158016,FALSE,2024-04-12,4,50,single,GOD IS GOOD,"Forrest Frank, Caleb Gordon",https://open.spotify.com/album/3HPIOCWtwZIaRsf3EnOdIC,2024
3HPIOCWtwZIaRsf3EnOdIC,7L6ZszJY3GxrbpOWaRGcLE,GOOD DAY,4,Forrest Frank,170521,FALSE,2024-04-12,4,50,single,GOD IS GOOD,"Forrest Frank, Caleb Gordon",https://open.spotify.com/album/3HPIOCWtwZIaRsf3EnOdIC,2024
5xnwFUWAv18LZOUhAKkpGm,235lO0qJ7TO9lpDorTvegE,Cherry On Top,1,Ben Platt,254407,FALSE,2024-04-11,2,0,single,Cherry On Top,Ben Platt,https://open.spotify.com/album/5xnwFUWAv18LZOUhAKkpGm,2024
